protein	annotation	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	C30_planktonic_1 Spectral Count	C30_planktonic_2 Spectral Count	C30_planktonic_3 Spectral Count	C30_secreted_1 Spectral Count	C30_secreted_2 Spectral Count	C30_secreted_3 Spectral Count	LMWPE_biofilm_1 Spectral Count	LMWPE_biofilm_2 Spectral Count	LMWPE_biofilm_3 Spectral Count	LMWPE_planktonic_1 Spectral Count	LMWPE_planktonic_2 Spectral Count	LMWPE_planktonic_3 Spectral Count	LMWPE_secreted_1 Spectral Count	LMWPE_secreted_2 Spectral Count	LMWPE_secreted_3 Spectral Count	Succinate_planktonic_1 Spectral Count	Succinate_planktonic_2 Spectral Count	Succinate_planktonic_3 Spectral Count	C30_planktonic_1 Unique Spectral Count	C30_planktonic_2 Unique Spectral Count	C30_planktonic_3 Unique Spectral Count	C30_secreted_1 Unique Spectral Count	C30_secreted_2 Unique Spectral Count	C30_secreted_3 Unique Spectral Count	LMWPE_biofilm_1 Unique Spectral Count	LMWPE_biofilm_2 Unique Spectral Count	LMWPE_biofilm_3 Unique Spectral Count	LMWPE_planktonic_1 Unique Spectral Count	LMWPE_planktonic_2 Unique Spectral Count	LMWPE_planktonic_3 Unique Spectral Count	LMWPE_secreted_1 Unique Spectral Count	LMWPE_secreted_2 Unique Spectral Count	LMWPE_secreted_3 Unique Spectral Count	Succinate_planktonic_1 Unique Spectral Count	Succinate_planktonic_2 Unique Spectral Count	Succinate_planktonic_3 Unique Spectral Count	C30_planktonic_1 Total Spectral Count	C30_planktonic_2 Total Spectral Count	C30_planktonic_3 Total Spectral Count	C30_secreted_1 Total Spectral Count	C30_secreted_2 Total Spectral Count	C30_secreted_3 Total Spectral Count	LMWPE_biofilm_1 Total Spectral Count	LMWPE_biofilm_2 Total Spectral Count	LMWPE_biofilm_3 Total Spectral Count	LMWPE_planktonic_1 Total Spectral Count	LMWPE_planktonic_2 Total Spectral Count	LMWPE_planktonic_3 Total Spectral Count	LMWPE_secreted_1 Total Spectral Count	LMWPE_secreted_2 Total Spectral Count	LMWPE_secreted_3 Total Spectral Count	Succinate_planktonic_1 Total Spectral Count	Succinate_planktonic_2 Total Spectral Count	Succinate_planktonic_3 Total Spectral Count	C30_planktonic_1 Intensity	C30_planktonic_2 Intensity	C30_planktonic_3 Intensity	C30_secreted_1 Intensity	C30_secreted_2 Intensity	C30_secreted_3 Intensity	LMWPE_biofilm_1 Intensity	LMWPE_biofilm_2 Intensity	LMWPE_biofilm_3 Intensity	LMWPE_planktonic_1 Intensity	LMWPE_planktonic_2 Intensity	LMWPE_planktonic_3 Intensity	LMWPE_secreted_1 Intensity	LMWPE_secreted_2 Intensity	LMWPE_secreted_3 Intensity	Succinate_planktonic_1 Intensity	Succinate_planktonic_2 Intensity	Succinate_planktonic_3 Intensity	C30_planktonic_1 MaxLFQ Intensity	C30_planktonic_2 MaxLFQ Intensity	C30_planktonic_3 MaxLFQ Intensity	C30_secreted_1 MaxLFQ Intensity	C30_secreted_2 MaxLFQ Intensity	C30_secreted_3 MaxLFQ Intensity	LMWPE_biofilm_1 MaxLFQ Intensity	LMWPE_biofilm_2 MaxLFQ Intensity	LMWPE_biofilm_3 MaxLFQ Intensity	LMWPE_planktonic_1 MaxLFQ Intensity	LMWPE_planktonic_2 MaxLFQ Intensity	LMWPE_planktonic_3 MaxLFQ Intensity	LMWPE_secreted_1 MaxLFQ Intensity	LMWPE_secreted_2 MaxLFQ Intensity	LMWPE_secreted_3 MaxLFQ Intensity	Succinate_planktonic_1 MaxLFQ Intensity	Succinate_planktonic_2 MaxLFQ Intensity	Succinate_planktonic_3 MaxLFQ Intensity	Indistinguishable Proteins
MAG107_contig_30_3418	"MAG107_contig_30_3418 rank: C; metalloendopeptidase OMA1, mitochondrial [EC:3.4.24.-] (db=kegg)"	"MAG107_contig_30_3418 rank: C; metalloendopeptidase OMA1, mitochondrial [EC:3.4.24.-] (db=kegg)"		263			"MAG107_contig_30_3418 rank: C; metalloendopeptidase OMA1, mitochondrial [EC:3.4.24.-] (db=kegg)"	1.0	0.999	23	1188	1188	1188	15	15	10	60	61	50	38	34	28	72	85	92	58	54	63	153	106	142	15	15	10	60	61	50	38	34	28	72	85	92	58	54	63	153	106	142	15	15	10	60	61	50	38	34	28	72	85	92	58	54	63	153	106	142	1168901.8	1001627.9	544994.25	4870282.0	4974641.5	4373205.5	1332387.9	993418.6	1322865.2	8751137.0	8442291.0	8415665.0	5493892.5	5142248.0	5624906.5	1.3452482E7	1.2751876E7	1.5371728E7	246184.97	226550.36	179481.58	806396.6	849337.5	725526.5	223694.86	179924.17	219452.97	1375759.8	1352305.1	1365124.8	947321.5	798793.4	958777.06	2180502.2	1981728.9	2442196.8	
MAG107_contig_30_342	"MAG107_contig_30_342 rank: C; DNA gyrase subunit A [EC:5.6.2.2] (db=kegg)"	"MAG107_contig_30_342 rank: C; DNA gyrase subunit A [EC:5.6.2.2] (db=kegg)"		1007			"MAG107_contig_30_342 rank: C; DNA gyrase subunit A [EC:5.6.2.2] (db=kegg)"	1.0	0.999	53	2044	2044	2044	75	66	81	47	39	38	180	200	201	153	153	130	69	53	56	141	138	130	75	66	81	47	39	38	180	200	201	153	153	130	69	53	56	141	138	130	75	66	81	47	39	38	180	200	201	153	153	130	69	53	56	141	138	130	5947933.5	5345276.0	5519156.5	1685274.5	1457847.2	1298101.1	1.0806712E7	9514474.0	1.1117534E7	6643095.0	6268544.5	5831318.5	1961334.4	1709823.1	1399939.5	5585344.5	5136121.0	4918628.5	546951.9	559105.3	563404.75	229563.38	241044.12	219432.58	824876.25	781782.6	811950.44	620961.25	598802.2	582388.06	227541.19	192649.72	172557.97	521714.28	468938.12	456190.56	
MAG107_contig_30_3420	"MAG107_contig_30_3420 rank: C; metalloendopeptidase OMA1, mitochondrial [EC:3.4.24.-] (db=kegg)"	"MAG107_contig_30_3420 rank: C; metalloendopeptidase OMA1, mitochondrial [EC:3.4.24.-] (db=kegg)"		261			"MAG107_contig_30_3420 rank: C; metalloendopeptidase OMA1, mitochondrial [EC:3.4.24.-] (db=kegg)"	1.0	0.999	19	1502	1502	1502	17	25	16	64	56	63	41	29	30	75	85	89	49	60	61	203	212	269	17	25	16	64	56	63	41	29	30	75	85	89	49	60	61	203	212	269	17	25	16	64	56	63	41	29	30	75	85	89	49	60	61	203	212	269	1540076.0	1240424.0	1274412.6	6506239.5	6617256.0	6130314.5	2101847.2	1210749.0	1719858.4	9841934.0	9793702.0	1.0657123E7	5316147.0	4755980.5	4680460.0	1.9554808E7	2.3130646E7	2.4477074E7	291756.97	227880.44	225316.27	979809.1	1020724.6	965941.25	332719.44	205605.16	274422.12	1549274.2	1581634.6	1616733.1	854561.5	785900.4	948713.75	2959349.0	3336361.2	3789318.0	
MAG107_contig_30_3421	"MAG107_contig_30_3421 rank: D; Aldo/keto reductase family [PF00248.25] (db=pfam)"	"MAG107_contig_30_3421 rank: D; Aldo/keto reductase family [PF00248.25] (db=pfam)"		349			"MAG107_contig_30_3421 rank: D; Aldo/keto reductase family [PF00248.25] (db=pfam)"	1.0	0.999	14	422	422	422	28	16	21	3	1	5	23	27	17	37	34	35	18	13	20	30	30	40	28	16	21	3	1	5	23	27	17	37	34	35	18	13	20	30	30	40	28	16	21	3	1	5	23	27	17	37	34	35	18	13	20	30	30	40	1224833.4	1030566.8	1131825.5	53320.586	20331.568	38714.24	565800.7	587099.3	581348.1	1355718.0	1163484.8	1245874.4	312467.3	265114.1	447427.47	1258338.0	1287364.5	1379800.5	189454.44	177057.92	184858.97	50068.625	0.0	129010.46	83458.555	88006.85	97838.016	195816.03	164718.73	162232.73	89459.44	86391.64	97054.016	176400.5	183136.56	191053.6	
MAG107_contig_30_3422	"MAG107_contig_30_3422 rank: C; CRP/FNR family transcriptional regulator, cyclic AMP receptor protein (db=kegg)"	"MAG107_contig_30_3422 rank: C; CRP/FNR family transcriptional regulator, cyclic AMP receptor protein (db=kegg)"		236			"MAG107_contig_30_3422 rank: C; CRP/FNR family transcriptional regulator, cyclic AMP receptor protein (db=kegg)"	1.0	0.999	13	1196	1196	1196	41	33	39	50	48	48	88	92	98	78	70	73	50	45	51	84	74	87	41	33	39	50	48	48	88	92	98	78	70	73	50	45	51	84	74	87	41	33	39	50	48	48	88	92	98	78	70	73	50	45	51	84	74	87	3893473.8	3261526.8	3593738.2	2868679.0	2898117.0	2715233.5	5745582.0	5273841.0	5825114.0	4522912.0	4427131.0	4106947.2	1767713.8	1918428.4	2202067.5	5120460.0	4523543.5	5364192.0	745672.0	665570.75	690556.4	618088.8	622164.2	585274.8	1015260.75	867491.25	1019003.44	846384.8	772882.1	720375.9	350269.94	336784.53	356908.28	875763.44	776075.8	909621.1	
MAG107_contig_30_3423	"MAG107_contig_30_3423 rank: C; putative redox protein (db=kegg)"	"MAG107_contig_30_3423 rank: C; putative redox protein (db=kegg)"		140			"MAG107_contig_30_3423 rank: C; putative redox protein (db=kegg)"	1.0	0.999	8	695	695	695	18	18	18	15	6	8	36	35	44	40	33	28	65	55	69	51	62	68	18	18	18	15	6	8	36	35	44	40	33	28	65	55	69	51	62	68	18	18	18	15	6	8	36	35	44	40	33	28	65	55	69	51	62	68	1903533.1	2236153.2	1948502.8	1130301.8	631237.44	616241.25	1456522.5	1432832.2	1477066.6	1877450.2	2449082.5	2480076.5	1.1527211E7	9708850.0	8591358.0	5074436.5	4959701.0	5371277.5	1188883.1	1086044.8	1018921.4	487934.0	408630.3	333394.1	898112.4	905797.8	806172.94	1059215.5	1251253.9	1343169.0	2607527.2	2142263.5	2835700.8	1676279.8	1742347.1	2235335.5	
MAG107_contig_30_3424	"MAG107_contig_30_3424 rank: D; Peptidase family M23 [PF01551.26]; Peptidase family M23 N-terminal domain [PF18421.5] (db=pfam)"	"MAG107_contig_30_3424 rank: D; Peptidase family M23 [PF01551.26]; Peptidase family M23 N-terminal domain [PF18421.5] (db=pfam)"		267			"MAG107_contig_30_3424 rank: D; Peptidase family M23 [PF01551.26]; Peptidase family M23 N-terminal domain [PF18421.5] (db=pfam)"	1.0	0.999	6	110	110	110	0	0	0	0	0	0	8	7	7	8	6	6	11	8	11	8	10	16	0	0	0	0	0	0	8	7	7	8	6	6	11	8	11	8	10	16	0	0	0	0	0	0	8	7	7	8	6	6	11	8	11	8	10	16	0.0	0.0	0.0	0.0	0.0	0.0	67568.82	49025.883	57720.64	148977.3	109617.64	138281.36	258728.27	216735.75	269976.25	191558.6	165881.11	252913.72	0.0	0.0	0.0	0.0	0.0	0.0	36954.07	26619.008	31307.93	63558.8	48922.67	58555.418	87175.01	73844.055	91269.61	56803.7	59364.55	73972.414	
MAG107_contig_30_3428	MAG107_contig_30_3428 rank: E	MAG107_contig_30_3428 rank: E		156			MAG107_contig_30_3428 rank: E	1.0	0.999	6	88	87	88	7	2	5	3	2	3	3	4	7	8	3	4	5	5	5	8	6	7	7	2	5	3	2	3	3	4	7	8	3	4	5	5	5	7	6	7	7	2	5	3	2	3	3	4	7	8	3	4	5	5	5	8	6	7	160221.19	123341.11	222597.69	132255.9	100046.58	155610.12	51838.562	59097.207	60419.383	99263.95	68777.53	154793.52	221447.92	286405.4	297877.88	220294.0	193402.81	247121.22	91837.84	0.0	123293.96	76176.14	0.0	90598.6	30039.443	35487.73	36139.613	55962.94	38734.895	59340.793	109796.19	144093.22	143744.56	90079.6	72794.82	100184.836	
MAG107_contig_30_3429	MAG107_contig_30_3429 rank: E	MAG107_contig_30_3429 rank: E		156			MAG107_contig_30_3429 rank: E	1.0	0.999	6	56	56	56	0	0	0	7	10	8	9	9	7	3	1	1	0	0	0	0	0	0	0	0	0	7	10	8	9	9	7	3	1	1	0	0	0	0	0	0	0	0	0	7	10	8	9	9	7	3	1	1	0	0	0	0	0	0	0.0	0.0	0.0	478538.94	315655.72	248215.9	113996.35	130525.055	135200.77	17049.547	23380.186	13977.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108449.03	112788.0	127490.836	40117.97	49470.18	54728.234	0.0	15318.395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
MAG107_contig_30_343	MAG107_contig_30_343 rank: E	MAG107_contig_30_343 rank: E		272			MAG107_contig_30_343 rank: E	0.9952	0.999	3	9	9	9	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	2	2	0	0.0	0.0	0.0	0.0	72839.195	0.0	0.0	0.0	0.0	0.0	0.0	27934.53	0.0	0.0	0.0	33822.734	13953.578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
MAG107_contig_30_3430	MAG107_contig_30_3430 rank: E	MAG107_contig_30_3430 rank: E		175			MAG107_contig_30_3430 rank: E	1.0	0.999	7	20	20	21	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	5	3	7	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	5	3	7	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	6	3	7	0.0	0.0	0.0	0.0	0.0	49784.977	34985.58	43204.79	0.0	0.0	0.0	0.0	0.0	0.0	87717.89	54862.664	36498.535	72914.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23486.32	22789.803	30138.225	
MAG107_contig_30_3431	"MAG107_contig_30_3431 rank: C; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16] (db=kegg)"	"MAG107_contig_30_3431 rank: C; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16] (db=kegg)"		655			"MAG107_contig_30_3431 rank: C; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16] (db=kegg)"	1.0	0.999	21	384	384	384	0	0	0	61	71	87	3	4	8	7	0	3	36	43	54	0	0	0	0	0	0	61	71	87	3	4	8	7	0	3	36	43	54	0	0	0	0	0	0	61	71	87	3	4	8	7	0	3	36	43	54	0	0	0	0.0	0.0	0.0	3200562.5	3583585.0	4227780.0	53101.383	79960.05	133019.94	55440.43	18961.15	51381.246	1543463.1	1569084.5	1869456.8	0.0	0.0	0.0	0.0	0.0	0.0	275683.84	286783.84	346356.47	24991.49	28968.303	32980.105	26747.385	0.0	18014.885	196499.58	162099.7	196381.2	0.0	0.0	0.0	
MAG107_contig_30_3432	"MAG107_contig_30_3432 rank: D; Type 2A encapsulin shell protein SrpI-like [PF19307.3] (db=pfam)"	"MAG107_contig_30_3432 rank: D; Type 2A encapsulin shell protein SrpI-like [PF19307.3] (db=pfam)"		310			"MAG107_contig_30_3432 rank: D; Type 2A encapsulin shell protein SrpI-like [PF19307.3] (db=pfam)"	1.0	0.999	22	901	901	901	9	11	6	91	111	158	20	31	35	31	42	32	75	90	94	17	13	14	9	11	6	91	111	158	20	31	35	31	42	32	75	90	94	17	13	14	9	11	6	91	111	158	20	31	35	31	42	32	75	90	94	17	13	14	449078.34	491993.1	370362.44	8620034.0	9723368.0	1.2594358E7	664333.5	778705.44	1104799.4	742468.75	692336.6	614079.0	5224558.0	5365304.0	7015023.0	251780.9	241227.45	216561.97	139267.6	142252.72	152940.02	1044131.44	1168439.0	1358716.9	107486.46	125827.64	144339.58	139718.5	111361.25	107269.66	687441.3	633768.6	799822.56	55459.85	54083.74	51084.21	
MAG107_contig_30_3433	"MAG107_contig_30_3433 rank: C; creatinine amidohydrolase [EC:3.5.2.10] (db=kegg)"	"MAG107_contig_30_3433 rank: C; creatinine amidohydrolase [EC:3.5.2.10] (db=kegg)"		162			"MAG107_contig_30_3433 rank: C; creatinine amidohydrolase [EC:3.5.2.10] (db=kegg)"	1.0	0.999	4	12	12	12	0	0	0	0	0	0	3	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	6	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	88754.7	74945.086	212873.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9600.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84961.48	70064.625	98662.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
MAG107_contig_30_3434	"MAG107_contig_30_3434 rank: C; serine O-acetyltransferase [EC:2.3.1.30] (db=kegg)"	"MAG107_contig_30_3434 rank: C; serine O-acetyltransferase [EC:2.3.1.30] (db=kegg)"		317			"MAG107_contig_30_3434 rank: C; serine O-acetyltransferase [EC:2.3.1.30] (db=kegg)"	1.0	0.999	17	453	453	453	17	18	30	10	12	16	34	50	52	36	27	21	15	5	7	34	28	25	17	18	30	10	12	16	34	50	52	36	27	21	15	5	7	34	28	25	17	18	30	10	12	16	34	50	52	36	27	21	15	5	7	34	28	25	993994.3	955196.3	1036559.56	352464.0	217978.4	480189.4	1401438.0	1687430.2	1300415.4	1268709.4	826455.44	873053.75	263853.84	170432.81	129719.84	911600.1	811107.0	792853.25	165041.4	168551.64	173445.17	100339.94	86458.2	126978.61	158632.48	188279.44	150844.14	145461.72	120218.07	118397.87	108865.43	159920.14	137423.3	131954.1	113209.1	109120.87	
MAG107_contig_30_3435	MAG107_contig_30_3435 rank: E	MAG107_contig_30_3435 rank: E		382			MAG107_contig_30_3435 rank: E	1.0	0.999	12	149	149	149	2	1	3	0	1	0	16	21	17	19	17	12	0	0	0	12	12	9	2	1	3	0	1	0	16	21	17	19	17	12	0	0	0	12	12	9	2	1	3	0	1	0	16	21	17	19	17	12	0	0	0	12	12	9	64123.13	52540.773	43314.656	0.0	0.0	0.0	254891.75	415617.56	230314.16	410994.88	311671.75	264887.12	0.0	0.0	0.0	175553.28	125218.414	132536.75	67738.87	0.0	0.0	0.0	0.0	0.0	45216.09	58024.31	42071.594	66412.555	59349.02	56529.906	0.0	0.0	0.0	43253.566	43512.33	39929.87	
MAG107_contig_30_3436	"MAG107_contig_30_3436 rank: C; ATP-dependent Clp protease ATP-binding subunit ClpB (db=kegg)"	"MAG107_contig_30_3436 rank: C; ATP-dependent Clp protease ATP-binding subunit ClpB (db=kegg)"		859			"MAG107_contig_30_3436 rank: C; ATP-dependent Clp protease ATP-binding subunit ClpB (db=kegg)"	1.0	0.999	64	3369	3369	3369	143	114	114	54	41	35	206	202	222	301	279	301	121	107	123	293	277	248	143	114	114	54	41	35	206	202	222	301	279	301	121	107	123	293	277	248	143	114	114	54	41	35	206	202	222	301	279	301	121	107	123	293	277	248	1.6540543E7	1.496081E7	1.5168816E7	2389973.5	1858785.5	1921530.1	1.0989312E7	9233584.0	1.2487527E7	2.1017132E7	2.0375298E7	2.0903832E7	4894089.0	4376243.0	5731035.0	1.730843E7	1.6441355E7	1.4246396E7	1214619.5	1162963.2	1249689.6	268233.2	276175.28	270152.56	809946.75	653731.8	896653.0	1387077.4	1449543.4	1474653.6	379349.44	383630.56	435757.12	1265314.8	1142188.6	1038611.75	
MAG107_contig_30_3438	MAG107_contig_30_3438 rank: E	MAG107_contig_30_3438 rank: E		154			MAG107_contig_30_3438 rank: E	1.0	0.999	6	116	116	116	0	0	0	0	0	0	17	22	20	11	6	8	5	9	9	0	1	1	0	0	0	0	0	0	17	22	20	11	6	8	5	9	9	0	1	1	0	0	0	0	0	0	17	22	20	11	6	8	5	9	9	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	981985.6	1055161.0	929302.8	239375.23	124882.89	227369.3	128448.875	131293.27	166725.62	0.0	29929.912	21677.191	0.0	0.0	0.0	0.0	0.0	0.0	304306.97	308226.38	276712.34	79901.6	72474.9	89254.086	58111.2	62900.066	73480.01	0.0	0.0	0.0	
MAG107_contig_30_3439	"MAG107_contig_30_3439 rank: C; 23S rRNA (guanine2069-N7)-methyltransferase / 23S rRNA (guanine2445-N2)-methyltransferase [EC:2.1.1.264 2.1.1.173] (db=kegg)"	"MAG107_contig_30_3439 rank: C; 23S rRNA (guanine2069-N7)-methyltransferase / 23S rRNA (guanine2445-N2)-methyltransferase [EC:2.1.1.264 2.1.1.173] (db=kegg)"		786			"MAG107_contig_30_3439 rank: C; 23S rRNA (guanine2069-N7)-methyltransferase / 23S rRNA (guanine2445-N2)-methyltransferase [EC:2.1.1.264 2.1.1.173] (db=kegg)"	1.0	0.999	36	553	553	553	22	4	13	10	7	1	57	69	50	53	41	39	8	5	8	45	52	37	22	4	13	10	7	1	57	69	50	53	41	39	8	5	8	45	52	37	22	4	13	10	7	1	57	69	50	53	41	39	8	5	8	45	52	37	625740.6	120141.72	207645.84	253159.03	202861.58	89867.2	2159055.8	2227587.2	1747322.6	1482732.5	1310349.4	1332614.2	166461.52	108096.71	440879.56	1119866.6	1063404.6	1005105.5	106019.55	90206.6	96377.664	76121.99	73800.664	0.0	165408.28	156829.06	143071.83	144045.03	138027.88	138124.33	84228.7	90490.26	89903.98	108512.05	106157.13	97689.82	
MAG107_contig_30_344	"MAG107_contig_30_344 rank: C; electron transfer flavoprotein alpha subunit (db=kegg)"	"MAG107_contig_30_344 rank: C; electron transfer flavoprotein alpha subunit (db=kegg)"		310			"MAG107_contig_30_344 rank: C; electron transfer flavoprotein alpha subunit (db=kegg)"	1.0	0.999	28	8391	8391	8391	248	180	190	118	78	61	240	178	210	644	865	770	493	526	647	800	829	809	248	180	190	118	78	61	240	178	210	644	865	770	493	526	647	800	829	809	248	180	190	118	78	61	240	178	210	644	865	770	493	526	647	800	829	809	3.8818512E7	3.2555576E7	3.3873672E7	9798147.0	4298197.0	4290134.5	1.8516614E7	1.0482295E7	1.4386119E7	6.3818624E7	7.989396E7	8.1884856E7	4.6907956E7	3.8540624E7	6.2076632E7	6.4776144E7	7.7069928E7	8.133232E7	5231806.5	4333087.5	4401681.5	1232029.1	821732.6	720720.8	2175982.8	1413944.1	1849758.5	7846176.0	9498355.0	9864076.0	6426010.0	5170857.5	8154084.5	7949654.0	9130826.0	9529361.0	
MAG107_contig_30_3440	"MAG107_contig_30_3440 rank: D; LysE type translocator [PF01810.22] (db=pfam)"	"MAG107_contig_30_3440 rank: D; LysE type translocator [PF01810.22] (db=pfam)"		203			"MAG107_contig_30_3440 rank: D; LysE type translocator [PF01810.22] (db=pfam)"	0.9983	0.999	3	9	9	9	0	1	0	3	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0.0	59457.875	0.0	28740.86	42035.14	22890.746	0.0	0.0	0.0	0.0	0.0	9605.498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
MAG107_contig_30_3443	"MAG107_contig_30_3443 rank: C; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2] (db=kegg)"	"MAG107_contig_30_3443 rank: C; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2] (db=kegg)"		338			"MAG107_contig_30_3443 rank: C; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2] (db=kegg)"	1.0	0.999	20	930	930	930	39	36	38	33	28	23	50	68	78	65	59	60	47	32	35	63	72	63	39	36	38	33	28	23	50	68	78	65	59	60	47	32	35	63	72	63	39	36	38	33	28	23	50	68	78	65	59	60	47	32	35	63	72	63	3938667.0	3546128.0	4607298.0	1532103.9	1046144.1	897840.2	2285387.8	2925185.2	2652354.2	2922338.2	2919386.2	2716957.8	1736405.9	1331131.4	1867873.5	2898005.2	2291189.2	3046613.5	527834.5	490825.66	547646.06	296846.88	258289.67	241737.33	391109.0	461432.38	447505.8	526119.2	478851.44	487194.03	329850.88	308120.62	393420.6	472852.5	414609.0	515413.2	
MAG107_contig_30_3444	"MAG107_contig_30_3444 rank: D; nan (db=pfam)"	"MAG107_contig_30_3444 rank: D; nan (db=pfam)"		411			"MAG107_contig_30_3444 rank: D; nan (db=pfam)"	1.0	0.999	21	652	652	652	28	24	23	9	4	5	40	38	41	54	56	58	29	27	23	47	54	43	28	24	23	9	4	5	40	38	41	54	56	58	29	27	23	47	54	43	28	24	23	9	4	5	40	38	41	54	56	58	29	27	23	47	54	43	1675325.2	1229434.6	1363435.4	191976.34	144243.39	76642.3	1002815.94	1272825.9	1192295.0	1812134.1	1733961.2	1632713.2	977157.56	775884.1	872147.9	1658643.0	1738267.2	1518775.8	279800.25	286206.9	310001.0	118858.555	113979.11	0.0	178102.75	218650.34	216254.3	302336.9	298809.88	292551.66	214220.88	194038.0	236110.88	312312.25	296426.66	275202.94	
MAG107_contig_30_3445	"MAG107_contig_30_3445 rank: C; peptidoglycan-binding protein ArfA (db=kegg)"	"MAG107_contig_30_3445 rank: C; peptidoglycan-binding protein ArfA (db=kegg)"		516			"MAG107_contig_30_3445 rank: C; peptidoglycan-binding protein ArfA (db=kegg)"	1.0	0.999	19	2440	2440	2440	181	158	185	140	155	118	42	43	37	263	251	276	44	41	39	111	98	99	181	158	185	140	155	118	42	43	37	263	251	276	44	41	39	111	98	99	181	158	185	140	155	118	42	43	37	263	251	276	44	41	39	111	98	99	2.5834456E7	2.5366494E7	2.626237E7	9553451.0	9078172.0	9066980.0	1201014.0	1097169.0	1124073.1	1.7123494E7	1.4101676E7	1.765481E7	1872629.5	1382005.4	1266272.4	4647032.5	4248769.5	4314071.0	4026723.5	4121055.0	4083916.2	1296905.4	1261550.4	1232735.8	223837.14	199665.58	212679.8	2744825.2	2471038.5	2665832.5	337224.9	246101.75	250523.78	808812.06	723051.7	725325.56	
MAG107_contig_30_3446	MAG107_contig_30_3446 rank: E	MAG107_contig_30_3446 rank: E		344			MAG107_contig_30_3446 rank: E	1.0	0.999	22	1304	1304	1304	64	61	61	42	48	48	49	35	53	118	108	123	49	50	62	84	80	84	64	61	61	42	48	48	49	35	53	118	108	123	49	50	62	84	80	84	64	61	61	42	48	48	49	35	53	118	108	123	49	50	62	84	80	84	5752765.0	6401921.0	5658279.5	2480038.2	2506038.8	2583042.5	1767036.8	1265735.5	1764082.1	6726749.5	7395264.5	7756240.0	2572136.0	2352400.5	2779979.8	4513685.0	4052534.5	3898507.8	825383.25	897154.56	877879.7	414242.2	420804.47	407105.0	258942.22	192188.5	255072.52	950800.0	1011701.0	1029354.7	389568.22	386526.56	395509.44	619097.44	556909.4	551159.5	
